Mahesh Kaushik Stock Market Data Bank  Updated Till Sept 2024,,,,,,,,,,,,,,,,,,,,,,
BSE Code,Company Name          ,Sector,Face Value,Total Equity Capital,Total Share Cr.,Book Value,Sales in Cr.,Net Sale Par Share,Net Profit Cr.,EPS,Dividend Rupees,D/E ratio,RONW %,Promoters %,Pledged %,Institutional %,Market Cap,Price ,52 Week High,52 Week Low,52 Week High/ Low Ratio,Entprise Value
521244,MKP Mobility Ltd.,Textile - Spinning,10,3.41,0.34,20.36,22.59,66.25,1.13,3.32,0,0,19.82,68.47,0,0.17,102.3,299.9,348.6,33.56,10.39,101.86
514238,MKVentures Capital Ltd.,Finance - NBFC,10,3.84,0.38,256.92,39.02,101.61,21.17,54.84,1,7.83,68.98,74.36,0,4.26,741.31,1910,2800,1000,2.80,711.39
522241,MM Forgings Ltd.,Forgings,10,24.14,2.41,180.79,1563.07,647.50,133.49,59.96,0,1.13,19.31,56.34,0,13.56,2843.79,584.35,1403.05,526.4,2.67,3559.82
509196,MM Rubber Company Ltd.,Rubber  Products,2,1.25,0.63,14.42,41.64,66.62,-1.65,-2.65,0,0.24,27.77,3.3,0,0.01,62.78,98.75,155.4,85.1,1.83,69.71
513377,MMTC Ltd.,Trading,1,150,150.00,9.24,5.34,0.04,68.21,0.45,0,0,5.21,89.93,0,2.69,13837.5,90.1,131.88,49.76,2.65,12541.28
503772,Modella Woollens Ltd.,Trading,10,0.91,0.09,-2.35,0,0.00,-0.13,-1.42,0,0,0,46.17,0,16.94,6.19,64.64,96.4,55.3,1.74,5.83
519287,Modern Dairies Ltd.,Consumer Food,10,23.36,2.34,-24.81,361.5,154.75,34.23,14.65,0,-1.72,0,45.71,45.69,0.04,125.69,54.97,62,16.36,3.79,132.01
539762,Modern Engineering And Projects Ltd.,Finance - Investment,10,3.09,0.31,32.24,93.22,301.68,3.65,11.8,0,-1.4,0,62.85,0,1.74,106.82,70.52,235.8,28.82,8.18,110.32
515008,Modern Insulators Ltd.,Electronics - Components,10,47.14,4.71,92.21,443.3,94.04,36.04,7.74,0,0.02,7.52,60.2,0,1.7,703.15,154.75,176,59.54,2.96,714.3
509760,Modern Shares & Stockbrokers Ltd.,Finance - Stock Broking,10,2.93,0.29,43.18,3.4,11.60,0.4,1.35,0,0.13,1.52,72.83,0,0,15.2,49.29,69.35,18.01,3.85,9.77
513303,Modern Steels Ltd.,Steel & Iron Products,10,14.4,1.44,9.24,0,0.00,0.57,0.4,0,0.1,262.75,65.53,0,0.05,45.29,29.62,37.37,14.6,2.56,44.52
500282,Modern Threads (India) Ltd.,Textile - Spinning,10,34.77,3.48,37.19,300.49,86.42,25.43,7.31,0,0,0,65.1,0,10.94,213.9,58.61,76.3,32.49,2.35,204.59
519003,Modi Naturals Ltd.,Edible Oil,10,13.31,1.33,71.91,399.82,300.39,-1.38,0.68,0,0.63,1.51,69.09,0,0,472.38,348.5,370.05,188,1.97,516.94
500890,Modi Rubber Ltd.,Miscellaneous,10,25.04,2.50,91.59,22.44,8.96,-17.12,11.41,0,0.01,3.93,62.69,0,2.04,343.93,136.9,156.75,70,2.24,344.28
503776,Modipon Ltd.,Miscellaneous,10,11.58,1.16,-78.87,0,0.00,-0.58,-0.5,0,-0.49,0,64.08,0,21.44,71.79,62.01,101.34,34.2,2.96,116.67
506261,Modison Ltd.,Electric Equipment,1,3.25,3.25,62.91,404.56,124.48,21.36,6.58,2.5,0.16,10.95,52.11,0,0.48,712.93,207.05,232.15,72.55,3.20,743.66
504273,Modulex Construction Technologies Ltd.,Electric Equipment,10,69.2,6.92,50.94,0,0.00,-6.91,-0.21,0,0.01,-0.47,22.19,0,0,153.42,21.8,22.17,7.72,2.87,158.59
531453,Mohit Industries Ltd.,Textile,10,14.16,1.42,31.49,131.61,92.94,-1.93,-1.36,0,1.45,-3.97,54.82,0,0,39.09,28.5,36.72,14.5,2.53,91.42
530169,Mohit Paper Mills Ltd.,Paper & Paper Products,10,14,1.40,32.93,185.63,132.59,6.45,4.61,0,1.25,13.8,64.08,0,0,55.73,39.8,50.01,24.32,2.06,129.8
532140,Mohite Industries Ltd.,Textile - Spinning,10,20.1,2.01,51.92,125,62.19,2.35,0.45,0,0.81,2.89,68.82,4.57,0,113.82,57.5,69,22.99,3.00,188.3
533286,MOIL Ltd.,Mining & Minerals,10,203.48,20.35,128.04,1038.07,51.02,248.22,14.42,6.05,0,12.49,64.68,0,13.48,7840.29,374.35,588.35,207.05,2.84,7050.18
533080,Mold-Tek Packaging Ltd.,Plastic Products,5,16.62,3.32,183.81,631.47,189.97,63.65,20.04,2,0.21,11.55,32.76,0.23,37.19,2602.99,776.5,949.95,715,1.33,2727.64
526263,Mold-Tek Technologies Ltd.,Engineering Consultancy,2,5.68,2.84,44.01,160.74,56.60,27.85,9.74,2,0,33.67,49.09,0,1.81,665.41,226.8,369,180,2.05,637.49
511551,Monarch Networth Capital Ltd.,Finance - Stock Broking,10,33.87,3.39,88.26,259.64,76.66,123.15,34.4,1,0.42,44.9,55.92,1.8,0.13,3317.72,422.7,940.25,324,2.90,2996.23
535910,Money Masters Leasing & Finance Ltd.,Finance - NBFC,1,10.04,10.04,1.29,2.07,0.21,0.51,0.51,0,0.8,4.05,34.65,0,0,127.79,12.58,194.9,10.87,17.93,140.17
538446,Moneyboxx Finance Ltd.,Finance - NBFC,10,30.49,3.05,71.74,127.69,41.88,9.14,3,0,2.62,7.55,47.72,0,0.85,884.48,255,373,160,2.33,1208.13
532078,Monind Ltd.,Steel & Iron Products,10,3.68,0.37,-366.27,0,0.00,-1.97,-5.36,0,-0.8,0,75,0,4.95,9.91,26.93,27.75,14.55,1.91,34.67
505343,Monotype India Ltd.,Finance - Stock Broking,1,70.31,70.31,-0.17,10.6,0.15,9.27,0.13,0,-1.1,0,25.22,0,0,65.39,0.94,1.12,0.41,2.73,81.53
538836,Monte Carlo Fashions Ltd.,Textile,10,20.73,2.07,377.65,1061.91,512.26,59.94,29.43,20,0.27,7.76,73.17,0,2.58,1703.97,818,863,560.55,1.54,1913.68
530167,Moongipa Capital Finance Ltd.,Finance - NBFC,10,3.06,0.31,24.26,9.25,30.23,1.74,5.71,0,0,31.53,37.38,0,0,18.27,59.99,63.7,21.5,2.96,18.19
532621,Morarjee Textiles Ltd.,Textile - Weaving,7,25.43,3.63,-102.95,206.87,56.94,-185.25,-51.04,0,-1.85,0,59.71,0,4.01,47.45,13.06,32.74,11.3,2.90,567.36
511549,Morarka Finance Ltd.,Finance - NBFC,10,4.5,0.45,365.38,7.58,16.84,6.31,14.03,6,0,3.58,66.78,0,0,71.61,155.5,191,124,1.54,71.57
500288,Morepen Laboratories Ltd.,Pharmaceuticals & Drugs,2,102.23,51.12,20.51,1690.43,33.07,96.62,2.17,0,0.03,13.29,38.22,0,3.82,4752.4,83.78,100.8,31.31,3.22,4730.12
526237,Morgan Ventures Ltd.,Finance - NBFC,10,9.95,1.00,69.35,0.35,0.35,0,10,0,2.45,16.95,74.8,0,0,59.41,59.99,69.65,30.56,2.28,215.38
523160,Morganite Crucible (India) Ltd.,Refractories,5,2.8,0.56,243.25,117.09,209.09,16.15,41.94,40,0,18.4,75,0,0.68,966.59,1700,1884.95,1262.2,1.49,916.59
532407,Moschip Technologies Ltd.,IT - Software,2,37.59,18.80,14.63,293.91,15.64,9.88,0.33,0,0.37,6.07,46.51,0,2.86,4897.25,251.1,326.8,77,4.24,4922.01
543498,Motherson Sumi Wiring India Ltd.,Steel & Iron Products,1,442.11,442.11,4.13,8328.25,18.84,638.3,1.44,0.8,0.01,42.45,61.73,0,27,30938.91,69.53,80,57.9,1.38,30679.21
532892,Motilal Oswal Financial Services Ltd.,Finance - Stock Broking,1,14.9,14.90,106.82,7067.77,474.35,2445.62,100.03,14,1.15,29.24,69.04,0,12.53,46371.55,766,2677,508.65,5.26,43558.24
544053,Motisons Jewellers Ltd.,Diamond  &  Jewellery,10,98.45,9.85,33.98,416.76,42.33,32.23,3.27,0,1.21,17.56,66,0,0.43,2746.15,277.15,287.85,87.1,3.30,2822.28
542864,Mount Housing & Infrastructure Ltd.,Construction - Real Estate,10,3.03,0.30,13.79,2.02,6.67,0.08,0.27,0,2.39,2.29,72.44,0,0,9.08,29.98,29.98,28.56,1.05,19.69
506543,MP Agro Industries Ltd.,Fertilizers,10,5.8,0.58,10.17,0.42,0.72,0.04,0.07,0,0,0.37,18.07,0,0.32,5.92,10.4,23.99,6.17,3.89,4.83
532723,MPDL Ltd.,Sugar,10,7.41,0.74,103.83,7.34,9.91,18.54,28.93,0,0.93,6.47,74.98,0,4.18,34.13,48.35,67.29,22.51,2.99,75.2
532470,MPF Systems Ltd.,Engineering - Industrial Equipments,10,0.17,0.02,-81.43,0.07,4.12,-0.04,-2.29,0,-1,0,32.81,0,0.03,1.56,91.52,91.52,13.73,6.67,2.63
526299,Mphasis Ltd.,IT - Software,10,189,18.90,310.97,13278.51,702.57,1554.82,76.51,55,0,28.16,40.35,0,54.15,56900.79,2993.35,3186.95,2068.45,1.54,56481.9
500450,MPIL Corporation Ltd.,Miscellaneous,10,0.57,0.06,260.34,0.06,1.05,-0.58,-10.18,0.9,0.01,4.82,74.78,0,0,31.95,570.05,1264.05,506,2.50,32.17
526143,MPL Plastics Ltd.,Plastic Products,10,12.5,1.25,-2.52,0,0.00,9.07,7.26,0,-0.09,0,24,0,0.01,16.76,14.99,24.35,12.28,1.98,19.37
532411,MPS Infotecnics Ltd.,IT - Software,1,377.44,377.44,1.12,0.54,0.00,-3.56,-0.01,0,0.05,-0.95,1.95,0,0,173.62,0.46,0.81,0.39,2.08,169.64
532440,MPS Ltd.,Printing And Publishing,10,17.11,1.71,232.53,545.31,318.71,118.77,62.21,75,0,29.46,68.34,0,3.78,3526.88,2020.95,2469.95,1315.2,1.88,3496.49
531686,MPS Pharmaa Ltd.,Pharmaceuticals & Drugs,10,19.11,1.91,0.91,0,0.00,-0.83,-0.43,0,2.42,-31.75,35.89,5.76,0,7.64,4,4,2.54,1.57,14.91
540809,MRC Agrotech Ltd.,Trading,10,10.42,1.04,14.57,14.66,14.07,0.89,0.85,0,0.02,2.71,24.4,0,0,36.75,17.03,18.48,10.25,1.80,37.46
500290,MRF Ltd.,Tyres & Allied,10,4.24,0.42,40091.08,25169.21,59361.34,2081.23,4813.56,200,0.1,13.19,27.78,0,29.82,56916.67,136449,151283,106391,1.42,58302.91
532376,MRO-TEK Realty Ltd.,IT - Hardware,5,9.34,1.87,38.05,35.13,18.81,3.32,1.93,0,1.68,5.32,55.04,0,0,230.57,126.75,126,51.1,2.47,312.38
543262,MRP Agro Ltd.,Trading,10,10.04,1.00,13.91,43.2,43.03,1,0.99,0,0.05,3.88,71.36,0,0,115.41,115,146.3,32.85,4.45,116.2
543253,Mrs. Bectors Food Specialities Ltd.,Consumer Food,10,58.78,5.88,169.74,1623.95,276.28,140.29,20.98,3.25,0.37,21.99,51.18,0,28.99,11959.74,1935,2009,930.95,2.16,12077.19
532650,MSP Steel & Power Ltd.,Steel & Iron Products,10,385.42,38.54,15.22,2873.85,74.56,14.34,0.37,0,1.35,2.51,42.34,41.62,3.5,2104.75,56.65,54.61,12.86,4.25,2838.61
508922,MSR Copper Ltd.,Consumer Food,5,31.44,6.29,2.24,0,0.00,0.93,0.15,0,1.55,617.13,72.63,0,5.22,48.67,7.75,15.3,7.33,2.09,56.28
542597,MSTC Ltd.,Trading,10,70.4,7.04,100.15,750.82,106.65,211.24,24.42,15.5,0.22,27.32,64.75,0,7.69,5013.18,722.65,1165,396.85,2.94,4128.49
534312,MT Educare Ltd.,Educational Institutions,10,72.23,7.22,6.48,47.33,6.55,-27.65,-2.04,0,0.49,-54.33,59.12,30,0,30.55,4.23,5.47,2.84,1.93,56.88
543270,MTAR Technologies Ltd.,Engineering,10,30.76,3.08,221.62,580.75,188.80,56.11,18.29,0,0.28,8.67,36.42,3.1,23.7,5394.31,1720,2780,1601,1.74,5533.87
538743,Mudunuru Ltd.,IT - Software,2,6.24,3.12,-0.46,8.59,2.75,0.59,-1.01,0,-3.83,0,51.5,0,0,26.83,8.6,15.57,8.55,1.82,29.59
542774,Mufin Green Finance Ltd.,Finance - Investment,1,16.21,16.21,15.28,97.8,6.03,16.06,0.99,0,1.48,6.4,54.51,0,13.58,1959.33,116.5,273.1,55,4.97,2283.65
500460,Mukand Ltd.,Steel & Iron Products,10,144.51,14.45,67.04,5174.81,358.09,102.7,7.17,2,1.57,11.34,74.7,0,1.95,2393.57,164.95,212.5,135.8,1.56,3831.18
523832,Mukat Pipes Ltd.,Steel & Iron Products,5,5.92,1.18,-5.8,6.3,5.32,0.3,0.25,0,-0.52,0,73.71,0,0,25.64,20.59,25.98,6.8,3.82,27.48
530341,Mukesh Babu Financial Services Ltd.,Finance - NBFC,10,6.97,0.70,113.01,16.79,24.09,5.87,8.48,0,0.13,2.99,62.86,0,0,98.78,138,180.9,100,1.81,122.33
544135,Mukka Proteins Ltd.,Consumer Food,1,30,30.00,12.22,1379.83,45.99,71.2,2.09,0,1.91,38.66,73.33,0,7.58,1302.9,42.56,56.52,30,1.88,1507.23
535204,Mukta Agriculture Ltd.,Trading,10,21.68,2.17,10.26,0,0.00,-1.93,-0.89,0,0.05,-28.63,5.27,0,0,8.74,3.94,5.05,3.1,1.63,9.78
532357,Mukta Arts Ltd.,"Film Production, Distribution & Entertainment",5,11.29,2.26,83.86,194.55,86.16,-6.79,4.58,0,0.33,4.85,70.71,0,0,184.27,80.49,98.35,61,1.61,237.48
501477,Muller & Phipps (India) Ltd.,Household & Personal Products,10,0.63,0.06,-19.88,4.14,65.71,0.72,11.66,0,-0.52,0,51.63,0,0.02,15.52,253.4,342,172.6,1.98,15.8
534091,Multi Commodity Exchange Of India Ltd.,Finance - Stock Broking,10,51,5.10,319.73,683.55,134.03,84.63,10.19,7.64,0,3.3,0,0,77.92,29597.16,5744.85,5966.25,1701.3,3.51,29580.2
526169,Multibase India Ltd.,Petrochemicals,10,12.62,1.26,109.74,64.74,51.30,11.15,8.84,3,0,8.56,75,0,0.17,357.9,276,337.45,211,1.60,247.19
504356,Multipurpose Trading & Agencies Ltd.,Miscellaneous,10,4.95,0.50,10.03,0.35,0.71,0.19,0.39,0,0.02,4.2,24.75,0,0,5.34,10.78,15.99,7.02,2.28,5.45
520059,Munjal Auto Industries Ltd.,Auto Ancillary,2,20,10.00,42.45,1881.76,188.18,38.03,3.95,2,0.08,18.04,74.81,0,0.04,1249,122.3,138.25,50.65,2.73,1257.49
520043,Munjal Showa Ltd.,Auto Ancillary,2,8,4.00,169.06,1172.73,293.18,30.77,7.69,4.5,0,4.68,65.02,0,1.56,669.32,165.95,211,122.1,1.73,651.24
511200,Munoth Capital Markets Ltd.,Finance - Stock Broking,5,0.92,0.18,6.33,0.28,1.52,0.01,-1.18,0,0.05,-5.48,73.09,0,0,155.59,169.75,214.55,76.96,2.79,155.57
511401,Munoth Communication Ltd.,Trading,10,9.65,0.97,11.65,0,0.00,-0.32,-0.25,0,0.08,-14.67,30.48,0,3.23,12.83,13.25,15.6,8.6,1.81,14.4
531821,Munoth Financial Services Ltd.,Finance - Investment,10,5.13,0.51,13.83,0.49,0.96,0.19,0.37,0,0.06,-3.4,71.14,0,4.38,31.75,61.82,89.2,54.55,1.64,32.3
542724,Murae Organisor Ltd.,Pharmaceuticals & Drugs,2,49.42,24.71,2.22,55.11,2.23,1.82,0,0,0.47,11.18,0,0,0,92.02,1.32,3.1,0.9,3.44,80.3
515037,Murudeshwar Ceramics Ltd.,Ceramics/Marble/Granite/Sanitaryware,10,60.55,6.06,60.56,186.31,30.77,5.13,0.85,0,0.29,1.44,73.94,0,0.01,356.55,60.2,71.5,38.3,1.87,449.36
540366,Music Broadcast Ltd.,TV Broadcasting & Software Production,2,69.14,34.57,15.46,228.54,6.61,6.85,0.2,0,0.17,1.3,74.05,0,0.03,543.07,15.42,25.33,13.27,1.91,599.95
511766,Muthoot Capital Services Ltd.,Finance - NBFC,10,16.45,1.65,378.51,398.4,242.19,122.66,74.57,0,2.71,22.28,62.62,0,2.16,584.05,345.45,458,265,1.73,1996.54
533398,Muthoot Finance Ltd.,Finance - NBFC,10,401.46,40.15,607.3,15061.66,375.17,4467.59,100.87,24,2.42,17.86,73.35,0,23.24,81027.46,2032.65,2077.45,1170.05,1.78,123955.6
544055,Muthoot Microfin Ltd.,Finance - NBFC,10,170.49,17.05,170.26,2270.18,133.16,449.58,26.37,0,3,20.5,55.47,0,28.83,3908.53,230.1,280.8,196.1,1.43,10689.17
539410,Muzali Arts Ltd.,Trading,1,5.92,5.92,2.19,2.43,0.41,-4.26,-0.54,0,0.01,-25.26,32.77,0,0.03,5.8,0.98,1.57,0.87,1.80,5.65
538862,My Money Securities Ltd.,Finance - Stock Broking,10,16.8,1.68,17.93,3.18,1.89,2.08,1.24,0,0.1,1.67,63.82,0,0,75.55,45.86,44.97,9.99,4.50,72.01
506734,Mysore Petro Chemicals Ltd.,Chemicals,10,6.59,0.66,173.79,28.05,42.56,1.62,13.91,2.5,0,9.02,72.99,0,0.44,154.19,236.5,252,127.2,1.98,150.47
535205,Mystic Electronics Ltd.,Trading,10,19.77,1.98,14.18,0,0.00,-1.49,-0.75,0,0.04,-11.09,6.9,0,0,11.39,6.04,9.9,2.87,3.45,12.55
512279,N2N Technologies Ltd.,Finance - Investment,10,3.23,0.32,14.33,2.55,7.89,-0.58,-0.11,0,0.03,0.68,50.37,12.39,0,6.66,20.62,33,8.61,3.83,6.88
524709,NACL Industries Ltd.,Pesticides & Agrochemicals,1,19.92,19.92,25.52,1778.73,89.29,-59.97,-2.36,0,1,19.44,63.65,4.53,1.2,1106.58,56.5,84.99,53.6,1.59,1688.89
531832,Nagarjuna Agri Tech Ltd.,Trading,10,9.37,0.94,6.82,2.46,2.63,3.58,3.83,0,0,-6.07,31.42,5.14,3.2,30.41,33.1,38.38,5.57,6.89,28.94
539917,Nagarjuna Fertilizers and Chemicals Ltd.,Fertilizers,1,59.81,59.81,-15.04,4765.39,79.68,-1283.99,-21.47,0,-1.17,0,56.11,49.51,0.08,689.57,10.95,15.85,8,1.98,3920.38
532362,Nagpur Power & Industries Ltd.,Ferro & Silica Manganese,10,13.1,1.31,62.16,46.6,35.57,-0.63,-0.04,0,0,-1.85,61.23,0,6.85,168.8,131.95,190,77,2.47,168.68
532895,Nagreeka Capital & Infrastructure Ltd.,Finance - NBFC,5,6.31,1.26,5.5,62.88,49.83,13.34,10.57,0,37.25,0,53.53,0,0.03,31.41,23.18,31.24,14.77,2.12,123.98
521109,Nagreeka Exports Ltd.,Textile - Spinning,5,15.63,3.13,47.44,559.03,178.83,6.01,1.92,0,1.13,4.66,57.32,0,0.01,131.25,40.98,81.6,27.99,2.92,294.03
532952,Nahar Capital And Financial Services Ltd.,Finance - NBFC,5,8.37,1.67,536.63,23.88,14.27,38.95,22.93,1.5,0,4.42,71.65,0,0.36,539.39,313.45,375,263.85,1.42,542.86
519136,Nahar Industrial Enterprises Ltd.,Textile - Spinning,10,43.21,4.32,222.51,1471.76,340.61,9.46,2.23,0,0.55,1.01,71.24,0,0.43,656.51,151,172.05,108.35,1.59,1181.4
523391,Nahar Poly Films Ltd.,Plastic Products,5,12.29,2.46,198.83,599.93,244.07,-9.48,-3.45,1,0.26,-1.76,71.88,0,0.12,624.53,250.1,372.4,166.75,2.23,749.78
500296,Nahar Spinning Mills Ltd.,Textile - Spinning,5,18.03,3.61,412.53,3050.02,845.82,-51.08,-14.16,1,0.78,-3.37,67.07,0,0.7,1075.65,293.3,383.4,230,1.67,2225.12
541418,Nakoda Group Of Industries Ltd.,Consumer Food,10,12.72,1.27,17.7,47.12,37.04,-2.12,-1.66,0,1.4,5.95,56.72,7.07,0.03,65.9,37.28,69.8,35,1.99,83.88
539402,Naksh Precious Metals Ltd.,Automobiles - Dealers & Distributors,10,10.52,1.05,5.76,0.09,0.09,-0.09,0.03,0,0.55,0.03,27.45,0,0,11.8,10.88,26.01,7.99,3.26,11.86
531212,Nalin Lease Finance Ltd.,Finance - NBFC,10,6.56,0.66,50,6.67,10.17,3.85,5.87,0,0.06,11.43,71.39,0,0,34.38,54.1,72.46,31.59,2.29,37.72
532256,Nalwa Sons Investments Ltd.,Finance - Investment,10,5.14,0.51,23804.77,88.4,171.98,55.19,90.42,0,0,1.04,55.62,0,5.11,2377.86,4486.85,4978.15,2352.3,2.12,2340.53
538395,NAM Securities Ltd.,Finance - Stock Broking,10,5.39,0.54,20.9,0.48,0.89,0.06,0.61,0,0,0.26,75,0,0,88.62,164.15,198,49.64,3.99,87.03
532641,Nandan Denim Ltd.,Textile,10,144.15,14.42,41.12,2010.09,139.44,44.97,3.12,0,0.56,7.99,58.47,0,0.68,936.09,6.8,67.5,20.45,3.30,1209.86
500298,Naperol Investments Ltd.,Chemicals,10,5.75,0.58,1834.74,376.47,654.73,42.51,-0.64,0,0,-0.05,70.76,0,0.68,1062.13,1755.75,2415,801,3.01,1060.63
539551,Narayana Hrudayalaya Ltd.,Hospital & Healthcare Services,10,204.36,20.44,94.28,5018.25,245.56,789.62,20.77,4,0.5,25.66,63.85,0,18.25,26051.91,1251.5,1445.05,980,1.47,26740.66
519455,Narbada Gems And Jewellery Ltd.,Trading,10,21.16,2.12,24.66,84.32,39.85,5.08,2.4,0,0.66,8.93,74.99,0,0,161.62,76.39,102.46,41.8,2.45,185.97
531416,Narendra Properties Ltd.,Construction - Real Estate,10,7.11,0.71,52.54,18.63,26.20,2.25,3.16,1,0,12.77,70.19,0,0,31.47,44.19,69.33,30.01,2.31,24.64
543643,Narmada Agrobase Ltd.,Agriculture,10,13.55,1.36,14.37,50.32,37.14,1.02,0.75,0,0.57,6.22,57.66,0,0,72.08,19.34,34.85,16.55,2.11,80.99
526739,Narmada Gelatines Ltd.,Chemicals,10,6.05,0.61,186.69,181.8,300.50,15.33,25.34,10,0,12.78,77.65,0,0.01,228.19,379.4,475,320,1.48,206.03
517431,Narmada Macplast Drip Irrigation Systems Ltd.,Plastic Products,10,3.62,0.36,6.48,1.81,5.00,0,0,0,0.18,0.38,45.67,0,1.34,11.86,33.39,32.74,9.5,3.45,12.5
524816,Natco Pharma Ltd.,Pharmaceuticals & Drugs,2,35.8,17.90,347.75,3998.8,223.40,1388.3,72.99,9.5,0.06,25.38,49.71,0,25.31,27587.4,1520,1638.35,725,2.26,27085.7
537291,Nath Bio-Genes (India) Ltd.,Agriculture,10,19,1.90,339.16,332.63,175.07,39.62,19.33,0,0.18,6.79,45.6,7.47,4.59,412.39,219,264.5,167.5,1.58,445.19
502587,Nath Industries Ltd.,Paper & Paper Products,10,19,1.90,129.28,320.95,168.92,0.49,0.26,0,0.5,1.1,73.71,0,0.21,137.66,71.6,88.75,53.66,1.65,237.25
532234,National Aluminium Company Ltd.,Aluminium & Aluminium Products,5,918.32,183.66,82.61,13149.15,71.59,2059.95,11.22,3,0,14.81,51.28,0,29.55,34005.24,182.25,209.6,88.21,2.38,31469.25
523630,National Fertilizers Ltd.,Fertilizers,10,490.58,49.06,54.22,23560.31,480.25,64.74,1.32,0,1.51,2.37,74.71,0,7.88,6566.39,131.35,169.95,65.15,2.61,10616.78
531289,National Fittings Ltd.,Castings/Forgings,10,9.08,0.91,72.97,61.85,68.12,7.51,6.43,1.5,0.26,10.22,34.04,0,0.01,127.26,137.4,194.75,90.25,2.16,131.77
531651,National General Industries Ltd.,Steel & Iron Products,10,4.68,0.47,64.15,12.81,27.37,3,6.41,0,0.05,0.75,65.62,0,0,36.44,66.5,93.54,63.5,1.47,37.8
507813,National Oxygen Ltd.,Industrial  Gases & Fuels,10,5.04,0.50,-4.45,45.26,89.80,-3.23,-6.41,0,-28.49,0,71.42,0,0,70.24,139.75,184.9,96.1,1.92,98.23
526616,National Plastic Industries Ltd.,Plastic Products,10,9.13,0.91,42.33,98.38,107.75,1.61,1.77,0,1,4.35,56.65,0,0,62.11,67.35,88.31,50.9,1.73,87.69
531287,National Plastic Technologies Ltd.,Plastic Products,10,6.08,0.61,74.31,269.22,442.80,8.42,13.85,1,1.46,19,65.87,0,0,227.18,370.95,528.3,217.9,2.42,285.49
504882,National Standard (India) Ltd.,Metal - Ferrous,10,20,2.00,130.89,21.37,10.69,14.74,7.37,0,0,5.85,73.94,0,0,9313.3,4515,6974,4201.25,1.66,9312.28
530119,Natraj Proteins Ltd.,Edible Oil,10,3.75,0.38,85.31,193.73,516.61,-12.52,-33.41,0,0.73,1.54,43.25,0,1.93,17.78,48.4,68.81,38.5,1.79,57.15
531834,Natura Hue Chem Ltd.,Agriculture,10,4.15,0.42,25.42,0.07,0.17,0.12,0.3,0,0.02,-1.65,16.37,0,0,3.14,7.2,10.02,5.41,1.85,3.38
543207,Natural Biocon (India) Ltd.,Trading,10,11.37,1.14,11.98,13.53,11.90,0.15,0.13,0,0.01,1.48,21.22,0,0,34.9,13,14.85,8.33,1.78,34.78
524654,Natural Capsules Ltd.,Pharmaceuticals & Drugs,10,9.33,0.93,130.98,155.42,166.58,5.55,8.36,0,0.47,6.1,56.56,0,0.18,342.61,326,403.4,255,1.58,395.32
538926,Naturite Agro Products Ltd.,Agriculture,10,5.3,0.53,25.03,9.53,17.98,0.35,0.66,0,0.65,-4.5,69.05,0,0,46.05,86.95,153.81,82,1.88,49.03
513023,Nava Ltd.,Power Generation/Distribution,2,29.03,14.52,261.43,3818.12,263.05,1256.08,15.03,4,0,6.07,48.85,0,9.54,19112.66,1216.05,1346.7,375,3.59,18998.01
532504,Navin Fluorine International Ltd.,Chemicals,2,9.91,4.96,470.41,2065.01,416.75,270.51,47.46,15,0.02,10.67,28.8,0.91,45.3,15938.32,3245.55,4522,2876.45,1.57,15971.54
539332,Navkar Corporation Ltd.,Logistics,10,150.52,15.05,130.31,370.91,24.64,85.6,0.37,0,0.11,0.28,70.45,0,0.24,2089.21,135.5,163.95,55.58,2.95,2297.33
531494,Navkar Urbanstructure Ltd.,Construction - Real Estate,2,44.88,22.44,5.45,18.72,0.83,1.02,0.05,0,0,1.58,35,0,0,326.08,14.24,16.8,3.7,4.54,332.1
508989,Navneet Education Ltd.,Printing And Publishing,2,45.24,22.62,91.07,1751.27,77.42,252.47,8.33,2.6,0.16,14.42,63.31,0,15.77,3275.06,149.1,179.05,128.9,1.39,3482.76
543280,Nazara Technologies Ltd.,IT - Software,4,30.62,7.66,210.47,1138.28,148.70,76.76,-12.74,0,0,-7.75,10.05,0,22.81,8317.4,1033,1097.55,590.85,1.86,7444.45
523242,NB Footwear Ltd.,Footwear,10,13.5,1.35,-1.8,0,0.00,-0.19,-0.14,0,0,0,37.89,0,0,19.95,14.49,18.25,3.44,5.31,19.95
534309,NBCC (India) Ltd.,Construction - Real Estate,1,180,180.00,12.36,10432.64,57.96,414.26,1.91,0.63,0,16.99,61.75,0,13.89,31545,171.75,209.75,56.71,3.70,29313.65
519506,NCC Blue Water Products Ltd.,Aquaculture,10,7.75,0.78,10.71,0,0.00,0.44,0.56,0,0,4.42,35.92,0,0.99,17.55,23.77,22.64,6.94,3.26,10.16
500294,NCC Ltd.,Engineering - Construction,2,125.57,62.79,111.71,20844.96,332.01,735.13,10.06,2.2,0.15,9.62,22,0,35.05,19604.51,307.7,364.5,136.55,2.67,19565.4
502168,NCL Industries Ltd.,Cement & Construction Materials,10,45.23,4.52,191.9,1871.35,413.74,93.12,20.83,4,0.23,11.56,42.31,7.63,5.82,970.24,215.3,259.85,179.55,1.45,1121.33
530557,NCL Research & Financial Services Ltd.,Finance - NBFC,1,107.03,107.03,1.01,10.69,0.10,1.61,0.01,0,0,0.64,0,0,0,85.63,0.76,1.43,0.46,3.11,84.81
